User ID,Name,Age,Gender,Sexual Orientation,Location,Education,Occupation,Height (in cm),Smoking/ Drinking preferences,Religion,Relationship goals,Horoscope,Verification,Blocked users,Liked users,Disliked users,Matches,Preferred_gender,Distance_radius(in KM),Compatibility_factors,Question_id,Category,Question,Message_id,User_id,Time_started,Time_closed,Deleted_conversation
646,Persis Beamont,16,Genderfluid,Pansexual,San Fernando,In college,Mechanical Systems Engineer,208,0,Atheist,Don't know yet,Cancer,1,945,165,914,141,Female,86,Shared Interests,304,3,When do you feel at your sexiest?,816,9,8:48 AM,9:22 AM,0
647,Ansel Wincer,40,Male,Heterosexual,Lapu-Lapu City,High school,Staff Scientist,196,1,Buddhist,Something casual,Virgo,1,432,333,645,222,Male,34,Shared Hobbies,767,5,What would you do on a rainy Sunday?,255,21,12:16 AM,2:28 PM,1
648,Wolfy Littrik,17,Female,Pansexual,Legazpi City,In grad school,Computer Systems Analyst III,121,0,INC,Don't know yet,Libra,0,854,811,707,501,Male,51,Shared Interests,634,5,What's your go-to feel good movie or series?,883,229,11:03 AM,4:04 PM,1
649,Andrey Goggey,32,Genderqueer,Pansexual,Antipolo City,Undergraduate degree,Structural Engineer,168,1,Hindu,Don't know yet,Virgo,0,340,845,876,869,Male,34,Shared Values,18,5,What's your go-to feel good movie or series?,689,417,9:26 PM,8:21 AM,1
650,Vincenty Kippie,28,Male,Homosexual,San Fernando,Undergraduate degree,General Manager,164,0,Born Again Christian,Relationship,Virgo,1,304,394,382,531,Male,98,Shared Interests,372,1,What's your impression of me from my profile?,990,319,7:20 PM,11:11 PM,0
651,Cristine Castagnaro,34,Male,Pansexual,Lapu-Lapu City,High school,Design Engineer,148,0,Buddhist,Marriage,Scorpio,0,681,5,822,853,Female,64,Shared Interests,783,4,What's the first thing you find attractive in someone?,553,173,3:36 AM,5:49 PM,0
652,Cirillo Orrobin,17,Male,Bisexual,Taguig,In college,Director of Sales,234,0,Hindu,Something casual,Aries,1,387,87,377,386,Male,24,Shared Values,798,3,Who's your favorite LGBTQ+ icon and why?,696,163,10:30 AM,11:34 AM,1
653,Gladys Willeson,25,Female,Pansexual,Zamboanga City,In college,Information Systems Manager,162,0,Atheist,Don't know yet,Pisces,0,808,824,433,761,Female,76,Shared Hobbies,985,2,What's the funniest nickname someone has for you?,768,300,6:31 PM,11:09 PM,0
654,Crawford Farnworth,30,Male,Bisexual,General Santos City,Graduate degree,Research Associate,238,1,INC,Don't know yet,Gemini,1,366,784,738,743,Male,1,Shared Hobbies,924,2,What's your impression of me from my profile?,349,354,1:01 PM,10:22 AM,0
655,Cissy McDarmid,26,Male,Homosexual,Davao City,Undergraduate degree,Account Coordinator,166,0,Buddhist,Don't know yet,Libra,1,141,827,226,996,Female,56,Shared Interests,996,1,When do you feel at your sexiest?,220,719,8:39 AM,10:42 PM,1
656,Jerrie Rosendahl,21,Female,Heterosexual,Lucena City,In grad school,GIS Technical Architect,154,1,Catholic,Don't know yet,Taurus,0,18,803,441,189,Male,59,Shared Values,856,2,What would you guess about me that isn't on my profile?,228,916,4:44 AM,6:57 PM,1
657,Mersey Badman,32,Male,Homosexual,Legazpi City,Graduate degree,Systems Administrator III,123,0,Catholic,Don't know yet,Capricorn,0,180,355,222,240,Female,79,Shared Values,181,1,When do you feel at your sexiest?,642,259,2:00 AM,11:58 PM,0
658,Bobina Beatens,33,Female,Pansexual,Lapu-Lapu City,Graduate degree,Computer Systems Analyst III,177,0,Born Again Christian,Something casual,Cancer,0,723,347,899,685,Female,22,Shared Values,608,5,What would you guess about me that isn't on my profile?,92,50,12:08 AM,4:27 PM,1
659,Renado Shopcott,28,Female,Bisexual,Lipa City,In grad school,Assistant Manager,198,0,INC,Don't know yet,Aquarius,1,509,98,423,359,Male,64,Shared Values,935,3,What's the funniest nickname someone has for you?,333,607,7:27 PM,7:36 PM,1
660,Selle Steinham,26,Female,Asexual,Manila,In college,Programmer IV,176,0,Christian,Relationship,Scorpio,1,168,855,378,681,Female,50,Shared Interests,281,4,What would you do on a rainy Sunday?,743,253,9:06 AM,4:25 PM,0
661,Haily Piscopo,36,Female,Homosexual,Manila,In college,Recruiting Manager,203,1,INC,Relationship,Leo,1,763,576,786,981,Male,86,Shared Hobbies,111,2,What's the first thing you find attractive in someone?,793,360,7:09 PM,3:54 PM,0
662,Kaitlyn Harron,27,Female,Heterosexual,Manila,High school,Professor,155,1,Buddhist,Relationship,Leo,0,507,658,146,455,Female,37,Shared Interests,324,2,When do you feel at your sexiest?,78,706,12:33 PM,11:33 AM,0
663,Tracey Matveyev,27,Bigender,Asexual,Parañaque,Graduate degree,Project Manager,178,1,Christian,Marriage,Aquarius,0,547,373,540,284,Non-binary,36,Shared Interests,614,3,What's the first thing you find attractive in someone?,709,300,9:42 AM,9:23 AM,0
664,Junina Timbs,18,Female,Pansexual,Bacoor,In grad school,Programmer I,220,0,Catholic,Marriage,Taurus,0,111,888,227,195,Female,42,Shared Values,87,2,What's a really sexy name for someone?,650,64,2:40 AM,2:03 PM,0
665,Flo Mc Combe,18,Male,Pansexual,Pasig,Graduate degree,Junior Executive,210,0,Atheist,Relationship,Scorpio,0,942,926,327,455,Female,96,Shared Values,785,2,What's a really sexy name for someone?,393,739,4:09 PM,8:32 PM,0
666,Aristotle Carrett,26,Male,Asexual,Muntinlupa,In grad school,Electrical Engineer,243,1,Christian,Don't know yet,Gemini,1,3,853,242,688,Male,9,Shared Hobbies,691,2,What's your go-to feel good movie or series?,79,736,1:58 AM,11:16 PM,0
667,Buddy Farries,29,Male,Heterosexual,Parañaque,In grad school,Executive Secretary,244,1,Christian,Something casual,Scorpio,0,213,542,989,317,Male,14,Shared Interests,887,5,What's your impression of me from my profile?,779,167,12:40 AM,4:15 PM,0
668,Javier Margiotta,26,Male,Pansexual,Muntinlupa,In college,Safety Technician I,207,1,Hindu,Marriage,Leo,1,478,520,275,891,Male,31,Shared Interests,694,3,What would you guess about me that isn't on my profile?,913,209,4:59 AM,10:52 AM,1
669,Adda Sawbridge,23,Genderqueer,Homosexual,Pasig,In college,Web Designer III,168,0,Born Again Christian,Marriage,Taurus,0,96,640,18,799,Female,97,Shared Hobbies,362,5,What's something you've done and will never do again?,969,256,1:58 PM,4:14 PM,0
670,Jock Twaits,19,Female,Asexual,Makati,In college,Data Coordinator,156,1,Catholic,Marriage,Pisces,0,708,4,114,712,Male,24,Shared Hobbies,189,1,What's something you've done and will never do again?,570,148,11:55 AM,5:24 PM,0
671,Laughton Kupke,18,Female,Bisexual,Dasmarinas,High school,VP Marketing,185,0,INC,Don't know yet,Sagittarius,0,126,951,827,481,Male,58,Shared Hobbies,220,4,What's a really sexy name for someone?,126,600,5:29 AM,10:03 AM,0
672,Beverly Rolley,22,Male,Homosexual,Davao City,High school,Research Associate,202,1,Buddhist,Don't know yet,Leo,1,543,388,185,411,Female,19,Shared Interests,343,3,What's a really sexy name for someone?,146,819,3:03 AM,5:13 PM,0
673,Pascale Merigeau,40,Female,Bisexual,Baguio City,High school,Software Engineer III,174,0,Catholic,Something casual,Aries,0,27,46,115,434,Male,96,Shared Hobbies,769,5,What would you do on a rainy Sunday?,688,547,6:44 PM,3:36 PM,1
674,Adelle Godbehere,28,Male,Heterosexual,General Santos City,High school,GIS Technical Architect,139,1,Hindu,Relationship,Cancer,1,217,353,639,765,Female,69,Shared Interests,55,5,Who's your favorite LGBTQ+ icon and why?,860,522,6:58 AM,9:26 PM,0
675,Nealy Pool,36,Female,Asexual,Tarlac City,In college,Web Designer II,194,0,Agnostic,Relationship,Taurus,1,652,403,840,58,Male,44,Shared Interests,15,5,What would you guess about me that isn't on my profile?,137,123,1:23 PM,9:25 AM,1
676,Hendrika Barukh,36,Female,Asexual,Tarlac City,Graduate degree,Mechanical Systems Engineer,209,1,Hindu,Marriage,Gemini,0,225,698,320,585,Female,15,Shared Interests,527,4,What's your impression of me from my profile?,168,460,4:14 AM,12:24 AM,0
677,Latrina Elnaugh,40,Male,Pansexual,Tacloban City,Undergraduate degree,Computer Systems Analyst IV,215,1,Buddhist,Marriage,Virgo,0,463,538,307,902,Female,30,Shared Interests,111,5,Who's your favorite LGBTQ+ icon and why?,72,258,7:16 PM,2:47 PM,1
678,Emmalee Whissell,18,Male,Pansexual,Dasmarinas,Undergraduate degree,Database Administrator IV,204,0,INC,Something casual,Leo,1,143,167,111,720,Female,79,Shared Hobbies,528,4,When do you feel at your sexiest?,671,827,7:43 AM,6:14 PM,1
679,Conrad Casiero,23,Female,Bisexual,San Fernando,In college,Staff Scientist,229,1,Catholic,Something casual,Virgo,1,737,643,794,900,Male,88,Shared Hobbies,563,2,What's your go-to feel good movie or series?,110,978,5:27 AM,11:00 PM,0
680,Morly Kaley,28,Male,Homosexual,Muntinlupa,High school,Design Engineer,237,0,INC,Something casual,Virgo,0,213,606,763,613,Genderfluid,85,Shared Hobbies,378,3,What would you guess about me that isn't on my profile?,829,119,11:51 AM,11:07 PM,0
681,Sinclare Pretti,19,Male,Pansexual,Iloilo City,In college,Clinical Specialist,136,0,Atheist,Relationship,Gemini,0,453,602,923,527,Male,34,Shared Values,549,1,When do you feel at your sexiest?,851,761,4:18 PM,3:19 AM,0
682,Fidela Gergolet,30,Female,Heterosexual,Bacoor,High school,Product Engineer,133,0,Christian,Don't know yet,Aries,1,506,347,480,768,Genderfluid,38,Shared Hobbies,400,4,Who's your favorite LGBTQ+ icon and why?,500,761,12:43 AM,1:08 AM,0
683,Flora Moncreiff,30,Female,Homosexual,Manila,Undergraduate degree,Internal Auditor,203,1,Agnostic,Something casual,Cancer,0,698,806,157,933,Female,56,Shared Values,955,5,What's a really sexy name for someone?,894,4,11:44 AM,5:34 PM,0
684,Liva Addekin,28,Agender,Asexual,Tarlac City,Undergraduate degree,Product Engineer,148,1,Catholic,Don't know yet,Aquarius,0,480,873,357,133,Bigender,36,Shared Interests,643,1,Who's your favorite LGBTQ+ icon and why?,199,236,8:33 AM,10:54 PM,1
685,Killie Agar,35,Male,Asexual,Quezon City,In grad school,Chemical Engineer,186,1,INC,Something casual,Virgo,1,58,197,954,54,Male,90,Shared Hobbies,286,4,Who's your favorite LGBTQ+ icon and why?,773,161,9:40 AM,2:14 PM,0
686,Si Elstob,19,Male,Pansexual,Zamboanga City,Undergraduate degree,Accountant IV,229,0,INC,Something casual,Virgo,1,776,637,59,825,Male,24,Shared Interests,489,4,What would you guess about me that isn't on my profile?,599,207,9:39 PM,2:11 AM,1
687,Hermia MacLennan,26,Male,Bisexual,General Santos City,Undergraduate degree,Executive Secretary,210,1,Hindu,Relationship,Gemini,0,559,568,353,473,Female,37,Shared Values,194,2,What's something you've done and will never do again?,319,745,1:49 AM,7:33 AM,0
688,Justino Duding,18,Female,Homosexual,Cagayan de Oro City,In grad school,Nuclear Power Engineer,218,1,Christian,Relationship,Gemini,0,582,980,952,111,Male,62,Shared Interests,472,4,When do you feel at your sexiest?,652,5,10:50 PM,2:17 AM,1
689,Penrod McNutt,17,Female,Asexual,Lipa City,Graduate degree,Product Engineer,161,1,INC,Relationship,Scorpio,1,755,471,790,729,Male,55,Shared Interests,532,1,What's the funniest nickname someone has for you?,819,347,3:12 PM,3:12 PM,0
690,Allistir Despenser,23,Male,Heterosexual,Baguio City,In grad school,Web Designer IV,242,0,Catholic,Relationship,Libra,0,870,387,928,222,Male,18,Shared Interests,354,1,Who's your favorite LGBTQ+ icon and why?,728,455,4:16 PM,7:44 PM,0
691,Delano Ivanikhin,27,Female,Asexual,Pasig,In college,Project Manager,138,0,Buddhist,Something casual,Libra,1,348,496,990,844,Male,96,Shared Interests,553,3,What's something you've done and will never do again?,34,703,3:12 PM,9:30 PM,0
692,Gabbie Rowswell,21,Female,Asexual,Legazpi City,Undergraduate degree,Chemical Engineer,140,1,Catholic,Relationship,Leo,0,906,321,36,982,Male,12,Shared Hobbies,705,1,What would you do on a rainy Sunday?,834,901,8:25 AM,2:24 PM,0
693,Charis Alenichev,24,Male,Pansexual,Lucena City,In grad school,Physical Therapy Assistant,175,1,Agnostic,Relationship,Capricorn,0,794,517,159,723,Female,42,Shared Values,830,2,What's the funniest nickname someone has for you?,501,60,8:17 AM,8:26 AM,0
694,Abdel Dannatt,29,Male,Homosexual,Legazpi City,Graduate degree,Editor,249,1,Atheist,Don't know yet,Aquarius,1,373,138,599,445,Male,95,Shared Interests,650,2,What's your go-to feel good movie or series?,678,748,8:08 AM,5:59 PM,0
695,Stavros Goldney,39,Female,Pansexual,Antipolo City,High school,Senior Editor,162,1,Atheist,Something casual,Capricorn,0,372,110,970,615,Male,65,Shared Interests,613,5,What's your go-to feel good movie or series?,189,655,6:21 AM,8:37 PM,1
696,Gerianna Heatlie,29,Female,Homosexual,Cagayan de Oro City,Graduate degree,Senior Quality Engineer,177,1,Born Again Christian,Something casual,Aries,0,67,539,491,438,Female,57,Shared Values,196,5,What's your impression of me from my profile?,650,454,7:27 AM,3:11 AM,1
697,Bendite Christoforou,22,Non-binary,Bisexual,Baguio City,High school,Design Engineer,122,0,INC,Relationship,Scorpio,0,477,290,824,213,Female,47,Shared Hobbies,915,4,What would you guess about me that isn't on my profile?,74,892,6:37 PM,7:21 PM,0
698,Emmey Ibbett,31,Male,Asexual,Tacloban City,In grad school,Financial Analyst,146,0,Catholic,Something casual,Aquarius,0,482,38,45,361,Female,10,Shared Values,329,1,What's something you've done and will never do again?,964,686,5:22 AM,11:14 AM,1
699,Violette Goldin,34,Female,Homosexual,San Fernando,In college,Safety Technician IV,222,1,Hindu,Marriage,Libra,0,369,188,603,309,Female,68,Shared Interests,328,1,When do you feel at your sexiest?,245,117,10:34 PM,11:43 PM,0
700,Ashien Bestwerthick,19,Female,Asexual,Baguio City,Graduate degree,Senior Financial Analyst,246,0,INC,Something casual,Capricorn,0,928,252,661,200,Female,37,Shared Hobbies,801,2,What's your impression of me from my profile?,127,527,7:13 AM,2:09 AM,0
701,Anna-diana Sellek,25,Female,Asexual,Lipa City,Graduate degree,Staff Scientist,126,0,Agnostic,Relationship,Libra,0,885,868,255,656,Female,88,Shared Interests,261,2,What's something you've done and will never do again?,411,56,6:37 PM,11:13 PM,0
702,Blair Cordle,21,Genderqueer,Pansexual,Makati,In grad school,Programmer I,162,0,Catholic,Relationship,Cancer,1,298,499,987,655,Female,13,Shared Interests,621,3,What's a really sexy name for someone?,446,564,8:05 AM,8:23 AM,1
703,Parry Redmell,34,Male,Bisexual,Taguig,High school,Occupational Therapist,187,0,Born Again Christian,Relationship,Scorpio,1,461,12,44,777,Male,17,Shared Values,756,5,Who's your favorite LGBTQ+ icon and why?,640,262,11:07 PM,2:30 AM,1
704,Ralph Jozef,30,Male,Pansexual,Iloilo City,Graduate degree,General Manager,176,0,Atheist,Don't know yet,Gemini,0,638,305,51,766,Male,11,Shared Interests,344,3,Who's your favorite LGBTQ+ icon and why?,339,378,12:03 AM,3:32 AM,0
705,Katleen Lune,20,Female,Bisexual,Lapu-Lapu City,In college,Mechanical Systems Engineer,146,1,Christian,Don't know yet,Aries,1,946,279,636,736,Female,47,Shared Interests,655,4,What's something you've done and will never do again?,74,760,3:19 AM,5:05 AM,1
706,Conrad Cluitt,30,Male,Asexual,Lipa City,Graduate degree,Cost Accountant,153,1,Catholic,Marriage,Gemini,1,787,683,199,977,Male,4,Shared Values,19,2,What would you guess about me that isn't on my profile?,210,356,10:41 AM,11:31 AM,0
707,Farrand Kauffman,22,Female,Pansexual,Pasig,Graduate degree,Actuary,173,0,INC,Don't know yet,Leo,1,150,63,268,287,Female,61,Shared Hobbies,749,3,Who's your favorite LGBTQ+ icon and why?,505,389,2:26 AM,10:33 PM,1
708,Abraham Sirett,26,Female,Asexual,Tacloban City,Undergraduate degree,Technical Writer,162,0,Christian,Relationship,Virgo,0,416,645,891,7,Male,22,Shared Values,157,2,What would you guess about me that isn't on my profile?,260,168,5:10 AM,11:54 PM,0
709,Vidovic Groundwator,24,Male,Heterosexual,Parañaque,Graduate degree,Civil Engineer,151,0,INC,Marriage,Libra,0,585,71,395,141,Male,11,Shared Values,119,4,What would you guess about me that isn't on my profile?,231,986,9:44 PM,8:23 AM,0
710,Thoma Goodhay,37,Male,Bisexual,Olongapo City,Graduate degree,Social Worker,161,0,Buddhist,Marriage,Aries,0,584,289,897,894,Male,100,Shared Hobbies,441,3,What's something you've done and will never do again?,552,341,1:28 PM,10:51 AM,0
711,Sterling Keenlayside,31,Male,Asexual,Lipa City,In grad school,Account Coordinator,193,1,INC,Don't know yet,Gemini,0,658,465,21,663,Bigender,88,Shared Interests,10,2,What's your impression of me from my profile?,623,298,5:06 PM,9:53 PM,0
712,Lynne Milmoe,21,Male,Bisexual,Davao City,High school,Graphic Designer,125,0,Catholic,Relationship,Libra,1,675,672,46,24,Female,66,Shared Hobbies,951,3,When do you feel at your sexiest?,322,211,3:24 PM,2:50 PM,0
713,Ferrel Martyn,36,Female,Pansexual,Tacloban City,In college,Environmental Specialist,181,0,Catholic,Relationship,Aquarius,1,291,686,731,247,Male,72,Shared Values,412,3,When do you feel at your sexiest?,550,759,8:43 PM,3:50 AM,0
714,Tasha Scotts,35,Male,Bisexual,Tacloban City,Graduate degree,Civil Engineer,132,1,Born Again Christian,Relationship,Aries,1,247,220,653,439,Female,48,Shared Values,394,4,What's your go-to feel good movie or series?,601,109,10:08 PM,10:50 AM,0
715,Moses Maddigan,18,Male,Heterosexual,Davao City,Graduate degree,Database Administrator IV,126,0,Born Again Christian,Relationship,Scorpio,1,16,643,961,517,Male,15,Shared Values,120,2,What would you do on a rainy Sunday?,287,697,5:26 AM,11:32 PM,0
716,Dur Cruwys,27,Female,Pansexual,Tarlac City,In college,Dental Hygienist,133,0,Atheist,Something casual,Capricorn,0,187,368,887,941,Male,26,Shared Hobbies,550,4,What's your go-to feel good movie or series?,327,221,8:50 PM,3:58 PM,0
717,Errick Dog,27,Female,Bisexual,Angeles City,In college,Geologist IV,165,1,Agnostic,Relationship,Taurus,1,968,596,841,826,Male,37,Shared Values,466,1,What's the funniest nickname someone has for you?,288,737,5:30 AM,11:24 PM,0
718,Balduin Line,35,Genderqueer,Heterosexual,San Fernando,High school,Assistant Media Planner,240,1,Atheist,Don't know yet,Cancer,0,677,972,313,63,Male,70,Shared Interests,380,2,What's something you've done and will never do again?,421,5,5:56 AM,10:37 AM,1
719,Clarence Creelman,28,Polygender,Homosexual,Olongapo City,In grad school,Senior Developer,128,1,Hindu,Don't know yet,Virgo,0,843,874,339,174,Male,4,Shared Values,351,2,What's the funniest nickname someone has for you?,211,835,8:03 AM,3:37 PM,1
720,Trenna Schubuser,27,Female,Homosexual,Caloocan,Graduate degree,Information Systems Manager,155,0,Christian,Marriage,Pisces,1,547,631,631,634,Female,93,Shared Hobbies,197,5,What would you guess about me that isn't on my profile?,340,119,4:33 AM,10:48 AM,0
721,Duncan Shevlin,20,Female,Heterosexual,Tarlac City,In grad school,Structural Analysis Engineer,228,0,Born Again Christian,Don't know yet,Sagittarius,1,961,561,71,825,Male,60,Shared Values,543,1,What's a really sexy name for someone?,693,93,7:44 AM,12:33 PM,0
722,Godard Upcraft,38,Female,Bisexual,Naga City,High school,Budget/Accounting Analyst II,193,1,Christian,Don't know yet,Aries,0,919,518,296,813,Male,1,Shared Interests,475,1,What's a really sexy name for someone?,203,39,11:02 AM,9:30 AM,1
